size_sq_ft,propertyType,bedrooms,localityName,price,price_per_sqft
2600,Independent Floor,4,Paschim Vihar,46000,17.692307692307693
600,Independent Floor,2,Dwarka Mor,8000,13.333333333333334
1500,Independent Floor,2,Paschim Vihar,35000,23.333333333333332
450,Independent Floor,2,Rohini sector 16,11000,24.444444444444443
1100,Independent Floor,2,Rohini sector 16,26000,23.636363636363637
1650,Independent Floor,3,Kohat Enclave,50000,30.303030303030305
2500,Independent Floor,4,Paschim Vihar,40000,16.0
3000,Independent Floor,4,Kohat Enclave,80000,26.666666666666668
750,Independent Floor,2,Paschim Vihar,25000,33.333333333333336
750,Independent Floor,2,Paschim Vihar,20000,26.666666666666668
1650,Independent Floor,3,other,47000,28.484848484848484
1150,Independent Floor,3,other,35000,30.434782608695652
1750,Independent Floor,3,Kohat Enclave,54000,30.857142857142858
1750,Independent Floor,3,other,57000,32.57142857142857
1250,Independent Floor,3,Kohat Enclave,37000,29.6
1100,Independent Floor,3,Janakpuri,22000,20.0
550,Independent Floor,2,Uttam Nagar,7700,14.0
1800,Independent Floor,3,Paschim Vihar,32000,17.77777777777778
750,Independent Floor,2,Paschim Vihar,22000,29.333333333333332
1650,Independent Floor,3,Kohat Enclave,55000,33.333333333333336
1650,Independent Floor,3,other,55000,33.333333333333336
900,Independent Floor,2,Sector 3 Rohini,17000,18.88888888888889
1250,Independent Floor,3,Kohat Enclave,40000,32.0
850,Independent Floor,2,Uttam Nagar,8500,10.0
700,Apartment,2,Uttam Nagar west,8000,11.428571428571429
1200,Apartment,3,Paschim Vihar,27000,22.5
1100,Apartment,3,Paschim Vihar,27000,24.545454545454547
680,Apartment,2,Uttam Nagar west,10000,14.705882352941176
1400,Independent House,3,Paschim Vihar,35000,25.0
500,Apartment,2,Paschim Vihar,10500,21.0
2200,Independent Floor,3,Paschim Vihar,33000,15.0
680,Independent Floor,2,Uttam Nagar west,10000,14.705882352941176
450,Independent Floor,2,Dwarka Mor,14000,31.11111111111111
1350,Independent Floor,3,Janakpuri,30000,22.22222222222222
900,Independent Floor,3,Paschim Vihar,19000,21.11111111111111
900,Independent Floor,2,Paschim Vihar,20000,22.22222222222222
840,Independent Floor,2,Paschim Vihar,15000,17.857142857142858
1350,Independent Floor,2,Janakpuri,25000,18.51851851851852
1300,Independent Floor,3,Janakpuri,35000,26.923076923076923
1350,Independent Floor,3,Janakpuri,36000,26.666666666666668
1250,Apartment,3,Janakpuri,28000,22.4
750,Apartment,2,Janakpuri,18000,24.0
1400,Independent Floor,3,Janakpuri,35000,25.0
1050,Independent Floor,2,Janakpuri,25000,23.80952380952381
1200,Apartment,3,Janakpuri,27000,22.5
1750,Independent Floor,3,other,50000,28.571428571428573
1650,Independent Floor,3,Paschim Vihar,37500,22.727272727272727
1638,Apartment,3,Dwarka Mor,25000,15.262515262515263
900,Apartment,2,Janakpuri,21500,23.88888888888889
800,Apartment,2,Janakpuri,18000,22.5
1050,Apartment,2,Janakpuri,21000,20.0
750,Apartment,2,Janakpuri,21000,28.0
1500,Independent Floor,3,Janakpuri,38000,25.333333333333332
2100,Independent Floor,3,Janakpuri,40000,19.047619047619047
900,Apartment,2,Janakpuri,17000,18.88888888888889
950,Apartment,2,Janakpuri,20000,21.05263157894737
800,Independent Floor,2,Janakpuri,23000,28.75
760,Apartment,2,Janakpuri,19000,25.0
720,Apartment,2,Janakpuri,19000,26.38888888888889
756,Independent Floor,2,Paschim Vihar,20100,26.58730158730159
1100,Apartment,2,Paschim Vihar,21500,19.545454545454547
1100,Apartment,2,Paschim Vihar,21000,19.09090909090909
900,Independent Floor,3,Paschim Vihar,24800,27.555555555555557
630,Apartment,2,Paschim Vihar,15200,24.126984126984127
756,Independent Floor,2,Paschim Vihar,13200,17.46031746031746
756,Independent Floor,2,Paschim Vihar,19700,26.058201058201057
756,Independent Floor,2,Paschim Vihar,17000,22.486772486772487
1350,Independent Floor,2,Paschim Vihar,21500,15.925925925925926
1350,Independent Floor,3,Paschim Vihar,34500,25.555555555555557
1100,Apartment,2,Paschim Vihar,21400,19.454545454545453
1350,Independent Floor,3,Janakpuri,28000,20.74074074074074
800,Independent Floor,2,Janakpuri,18000,22.5
1100,Apartment,2,Janakpuri,21000,19.09090909090909
1650,Apartment,3,other,35000,21.21212121212121
780,Independent Floor,2,Janakpuri,24000,30.76923076923077
1150,Apartment,2,Janakpuri,25000,21.73913043478261
1100,Apartment,2,Janakpuri,22000,20.0
1800,Independent Floor,3,Paschim Vihar,35000,19.444444444444443
1600,Apartment,3,other,29000,18.125
1150,Apartment,2,other,24000,20.869565217391305
1300,Apartment,3,other,26500,20.384615384615383
750,Independent Floor,2,Paschim Vihar,16500,22.0
1000,Independent Floor,3,Uttam Nagar,13000,13.0
1050,Apartment,2,Janakpuri,20500,19.523809523809526
1800,Independent Floor,3,Paschim Vihar,30000,16.666666666666668
720,Independent Floor,3,Rohini sector 16,16500,22.916666666666668
1500,Independent Floor,3,Uttam Nagar west,16000,10.666666666666666
1350,Apartment,3,Paschim Vihar,20000,14.814814814814815
750,Apartment,2,Paschim Vihar,12000,16.0
1300,Apartment,2,other,27000,20.76923076923077
750,Independent Floor,2,Rohini sector 16,18000,24.0
1100,Independent Floor,2,Rohini sector 16,18000,16.363636363636363
450,Independent Floor,2,Uttam Nagar,9000,20.0
700,Independent Floor,2,other,19000,27.142857142857142
720,Apartment,2,Janakpuri,19000,26.38888888888889
1700,Independent Floor,3,Kohat Enclave,43000,25.294117647058822
1000,Independent Floor,3,Uttam Nagar,15000,15.0
585,Independent Floor,2,Uttam Nagar,9500,16.23931623931624
810,Independent Floor,3,Uttam Nagar,15000,18.51851851851852
585,Independent Floor,2,Uttam Nagar,11000,18.803418803418804
750,Apartment,2,Paschim Vihar,16000,21.333333333333332
2192,Apartment,4,Dwarka Mor,32000,14.598540145985401
1400,Apartment,3,Dwarka Mor,14000,10.0
600,Independent Floor,2,Dwarka Mor,75000,125.0
600,Independent Floor,2,Dwarka Mor,7500,12.5
600,Apartment,2,Dwarka Mor,7500,12.5
1350,Apartment,3,Janakpuri,32000,23.703703703703702
1350,Independent Floor,3,Vikas Puri,37000,27.40740740740741
1050,Apartment,2,Vikas Puri,17500,16.666666666666668
2700,Independent Floor,4,Paschim Vihar,65000,24.074074074074073
756,Independent Floor,3,other,220000,291.005291005291
800,Independent Floor,2,Janakpuri,18000,22.5
720,Independent Floor,2,Janakpuri,21000,29.166666666666668
405,Independent Floor,2,Paschim Vihar,18000,44.44444444444444
1800,Independent Floor,3,Paschim Vihar,45000,25.0
400,Independent Floor,2,Dwarka Mor,24000,60.0
1250,Apartment,2,Janakpuri,24000,19.2
1000,Independent Floor,3,Uttam Nagar,16500,16.5
1000,Independent Floor,3,Uttam Nagar,17000,17.0
720,Independent Floor,2,Uttam Nagar,13000,18.055555555555557
800,Independent Floor,2,Uttam Nagar,11000,13.75
540,Independent Floor,2,Uttam Nagar,12000,22.22222222222222
900,Independent Floor,2,Uttam Nagar,12000,13.333333333333334
1000,Independent Floor,3,Uttam Nagar,16500,16.5
1000,Independent Floor,3,Uttam Nagar,17000,17.0
1000,Independent Floor,3,Uttam Nagar,16500,16.5
540,Independent Floor,2,Uttam Nagar,14000,25.925925925925927
900,Independent Floor,3,Uttam Nagar,16500,18.333333333333332
1000,Independent Floor,3,Uttam Nagar,16500,16.5
675,Independent Floor,2,Uttam Nagar,10000,14.814814814814815
900,Independent Floor,2,Uttam Nagar,12000,13.333333333333334
720,Independent Floor,2,Uttam Nagar,14000,19.444444444444443
540,Independent Floor,2,Uttam Nagar,10500,19.444444444444443
900,Independent Floor,2,Uttam Nagar,17500,19.444444444444443
585,Independent Floor,2,Uttam Nagar,10000,17.094017094017094
1000,Independent Floor,2,Uttam Nagar,18000,18.0
580,Independent Floor,2,Uttam Nagar,14000,24.137931034482758
1000,Independent Floor,3,Uttam Nagar,16500,16.5
720,Independent Floor,2,Uttam Nagar,14000,19.444444444444443
1000,Independent Floor,3,Uttam Nagar,17000,17.0
675,Independent Floor,2,Uttam Nagar,13000,19.25925925925926
900,Independent Floor,3,Uttam Nagar,14000,15.555555555555555
585,Independent Floor,2,Uttam Nagar,14000,23.931623931623932
900,Independent Floor,3,Uttam Nagar,15000,16.666666666666668
765,Independent Floor,2,Uttam Nagar,13000,16.99346405228758
1000,Independent Floor,3,Uttam Nagar,16500,16.5
800,Independent Floor,2,Uttam Nagar,12000,15.0
800,Independent Floor,2,Uttam Nagar,12000,15.0
765,Independent Floor,3,Uttam Nagar west,12000,15.686274509803921
1250,Independent Floor,3,other,40000,32.0
1800,Independent Floor,3,Paschim Vihar,27000,15.0
1800,Independent Floor,2,Paschim Vihar,25000,13.88888888888889
3200,Independent Floor,4,Paschim Vihar,80000,25.0
850,Independent Floor,2,Uttam Nagar,17500,20.58823529411765
700,Independent Floor,2,Uttam Nagar west,9800,14.0
900,Apartment,2,Paschim Vihar,22000,24.444444444444443
1800,Apartment,3,Vikas Puri,40000,22.22222222222222
1700,Apartment,3,other,60000,35.294117647058826
450,Independent Floor,2,Uttam Nagar west,10000,22.22222222222222
1076,Independent House,3,Rohini sector 24,16000,14.869888475836431
1600,Independent Floor,3,Janakpuri,42000,26.25
1000,Independent Floor,2,Rajouri Garden,38000,38.0
2500,Apartment,3,Paschim Vihar,35000,14.0
1800,Independent Floor,3,Paschim Vihar,35000,19.444444444444443
1100,Apartment,3,Dwarka Mor,25000,22.727272727272727
1250,Independent Floor,3,Rajouri Garden,32500,26.0
2034,Apartment,2,Janakpuri,450000,221.23893805309734
600,Independent Floor,3,Uttam Nagar,11000,18.333333333333332
400,Independent Floor,2,other,21000,52.5
1350,Independent Floor,3,Janakpuri,35000,25.925925925925927
1345,Apartment,2,Paschim Vihar,180000,133.82899628252787
2700,Apartment,4,Ashok Nagar,65000,24.074074074074073
1125,Apartment,3,Ashok Nagar,350000,311.1111111111111
560,Independent Floor,2,Rohini sector 24,8000,14.285714285714286
400,Independent Floor,2,Uttam Nagar west,15000,37.5
1000,Apartment,3,Janakpuri,26000,26.0
1500,Apartment,2,Janakpuri,22000,14.666666666666666
450,Independent Floor,2,Uttam Nagar,10500,23.333333333333332
1800,Apartment,3,Ashok Nagar,50000,27.77777777777778
1800,Apartment,3,Ashok Nagar,45000,25.0
450,Independent Floor,2,Uttam Nagar west,12000,26.666666666666668
450,Independent Floor,2,Uttam Nagar west,10500,23.333333333333332
600,Independent Floor,2,other,9200,15.333333333333334
764,Villa,2,other,17500,22.905759162303664
950,Independent Floor,3,Ashok Nagar,65000,68.42105263157895
460,Independent Floor,2,other,12500,27.17391304347826
1500,Apartment,2,Dwarka Mor,23000,15.333333333333334
1500,Apartment,2,Paschim Vihar,23000,15.333333333333334
1000,Independent Floor,3,Paschim Vihar,25000,25.0
1000,Independent Floor,3,Paschim Vihar,26000,26.0
1000,Independent House,3,Paschim Vihar,25000,25.0
1000,Independent Floor,2,Paschim Vihar,21000,21.0
1200,Independent Floor,2,Paschim Vihar,18000,15.0
1000,Independent Floor,3,Paschim Vihar,21000,21.0
1000,Independent Floor,3,Paschim Vihar,24000,24.0
1250,Independent Floor,3,Paschim Vihar,22500,18.0
1200,Independent Floor,3,Paschim Vihar,23500,19.583333333333332
1500,Independent Floor,4,Paschim Vihar,35000,23.333333333333332
2000,Independent Floor,3,Paschim Vihar,35000,17.5
2000,Independent Floor,3,Paschim Vihar,36000,18.0
2300,Independent Floor,4,Paschim Vihar,45000,19.565217391304348
2500,Independent Floor,4,Paschim Vihar,43500,17.4
2500,Independent Floor,4,Paschim Vihar,42500,17.0
2500,Independent Floor,4,Paschim Vihar,41000,16.4
2500,Independent Floor,4,Paschim Vihar,44000,17.6
1500,Independent Floor,3,Paschim Vihar,45000,30.0
1000,Independent Floor,3,Paschim Vihar,23500,23.5
1300,Independent Floor,3,other,24700,19.0
823,Independent Floor,2,Dwarka Mor,5000,6.075334143377885
1500,Independent Floor,3,Paschim Vihar,35000,23.333333333333332
2000,Independent Floor,3,Paschim Vihar,27500,13.75
840,Independent Floor,2,Paschim Vihar,15500,18.452380952380953
1500,Independent Floor,3,Paschim Vihar,35000,23.333333333333332
600,Independent Floor,2,other,4250,7.083333333333333
840,Independent Floor,2,Paschim Vihar,21000,25.0
840,Independent Floor,2,Paschim Vihar,16500,19.642857142857142
840,Independent Floor,2,Paschim Vihar,17500,20.833333333333332
1050,Apartment,2,Paschim Vihar,19000,18.095238095238095
1600,Independent Floor,3,Paschim Vihar,40000,25.0
1000,Independent Floor,2,Paschim Vihar,25000,25.0
1125,Independent Floor,3,Paschim Vihar,25000,22.22222222222222
2250,Independent Floor,3,Paschim Vihar,50000,22.22222222222222
1800,Independent Floor,4,Paschim Vihar,45000,25.0
1800,Independent Floor,3,Paschim Vihar,36000,20.0
1530,Independent Floor,2,Paschim Vihar,28000,18.30065359477124
1530,Independent Floor,2,Paschim Vihar,29000,18.954248366013072
800,Independent Floor,2,Paschim Vihar,22000,27.5
1350,Independent Floor,2,Paschim Vihar,40000,29.62962962962963
1800,Independent Floor,3,Paschim Vihar,43000,23.88888888888889
1800,Independent Floor,3,Paschim Vihar,45000,25.0
1125,Independent Floor,2,Paschim Vihar,35000,31.11111111111111
1530,Independent Floor,2,Paschim Vihar,28500,18.627450980392158
2700,Independent Floor,3,Paschim Vihar,55000,20.37037037037037
2700,Independent Floor,3,Paschim Vihar,60000,22.22222222222222
1800,Independent Floor,3,Paschim Vihar,35000,19.444444444444443
1350,Independent Floor,2,Paschim Vihar,30000,22.22222222222222
800,Independent Floor,2,Paschim Vihar,23000,28.75
1350,Independent Floor,4,Rohini sector 24,35000,25.925925925925927
800,Independent Floor,2,Paschim Vihar,23000,28.75
1500,Independent Floor,3,Rohini sector 24,36000,24.0
896,Apartment,2,Rajouri Garden,30000,33.482142857142854
750,Independent Floor,2,Paschim Vihar,20000,26.666666666666668
1350,Independent Floor,2,Paschim Vihar,50000,37.03703703703704
840,Independent Floor,2,Paschim Vihar,24000,28.571428571428573
1120,Independent Floor,2,Paschim Vihar,30000,26.785714285714285
2250,Independent Floor,3,Paschim Vihar,55000,24.444444444444443
950,Independent Floor,3,Rohini sector 24,25000,26.31578947368421
800,Independent Floor,2,Paschim Vihar,25000,31.25
1150,Independent Floor,3,Paschim Vihar,22000,19.130434782608695
1800,Independent Floor,3,Paschim Vihar,42000,23.333333333333332
2250,Independent Floor,3,Paschim Vihar,50000,22.22222222222222
1500,Independent Floor,3,Rohini sector 24,30000,20.0
750,Independent Floor,3,Rohini sector 24,16000,21.333333333333332
900,Independent Floor,2,Paschim Vihar,22000,24.444444444444443
1000,Independent Floor,2,Paschim Vihar,22000,22.0
1500,Independent Floor,3,Paschim Vihar,29000,19.333333333333332
1350,Independent Floor,3,Rohini sector 24,35000,25.925925925925927
1350,Independent Floor,3,Janakpuri,35000,25.925925925925927
800,Independent Floor,2,Paschim Vihar,20000,25.0
2700,Independent Floor,4,Paschim Vihar,50000,18.51851851851852
1050,Apartment,2,Paschim Vihar,19500,18.571428571428573
1050,Apartment,2,Paschim Vihar,19000,18.095238095238095
1125,Independent Floor,3,Paschim Vihar,25000,22.22222222222222
900,Apartment,2,Paschim Vihar,18000,20.0
1700,Independent Floor,3,Paschim Vihar,40000,23.529411764705884
800,Independent Floor,2,Paschim Vihar,18000,22.5
900,Independent Floor,2,Paschim Vihar,22500,25.0
1300,Independent Floor,2,Paschim Vihar,38000,29.23076923076923
1100,Apartment,2,Paschim Vihar,21000,19.09090909090909
1800,Independent Floor,3,Paschim Vihar,40000,22.22222222222222
1100,Independent Floor,3,Paschim Vihar,40000,36.36363636363637
1080,Independent Floor,3,Paschim Vihar,22000,20.37037037037037
1800,Independent Floor,3,Paschim Vihar,45000,25.0
810,Independent Floor,2,Paschim Vihar,20000,24.691358024691358
1700,Independent Floor,3,Paschim Vihar,28900,17.0
620,Independent Floor,2,Uttam Nagar,11000,17.741935483870968
700,Independent Floor,2,Rohini sector 16,15000,21.428571428571427
1300,Apartment,2,Dwarka Mor,30000,23.076923076923077
1600,Apartment,3,Dwarka Mor,30000,18.75
1450,Apartment,3,Paschim Vihar,35000,24.137931034482758
1800,Independent Floor,3,Paschim Vihar,40000,22.22222222222222
1350,Independent Floor,3,Paschim Vihar,35000,25.925925925925927
900,Independent Floor,3,Paschim Vihar,26000,28.88888888888889
840,Independent Floor,2,Paschim Vihar,28000,33.333333333333336
2000,Independent Floor,3,Paschim Vihar,26500,13.25
1100,Independent Floor,3,Paschim Vihar,25000,22.727272727272727
2700,Independent Floor,3,Paschim Vihar,60000,22.22222222222222
900,Independent Floor,2,Paschim Vihar,25000,27.77777777777778
4000,Independent Floor,4,Paschim Vihar,70000,17.5
1000,Independent Floor,2,Paschim Vihar,17500,17.5
1300,Independent Floor,3,Paschim Vihar,21500,16.53846153846154
840,Independent Floor,2,Paschim Vihar,17000,20.238095238095237
2200,Independent Floor,3,Paschim Vihar,32000,14.545454545454545
1800,Independent Floor,3,Uttam Nagar,20000,11.11111111111111
1500,Independent Floor,3,Paschim Vihar,35000,23.333333333333332
3000,Independent Floor,4,Paschim Vihar,55000,18.333333333333332
1400,Independent Floor,3,Paschim Vihar,35000,25.0
950,Independent Floor,3,Rohini sector 16,17000,17.894736842105264
754,Independent Floor,2,Paschim Vihar,20000,26.52519893899204
1050,Apartment,2,Paschim Vihar,20000,19.047619047619047
1300,Independent Floor,3,Paschim Vihar,26000,20.0
1800,Independent Floor,3,Paschim Vihar,27000,15.0
1000,Independent Floor,3,Dwarka Mor,17000,17.0
800,Independent Floor,3,Rohini sector 16,18000,22.5
800,Independent Floor,3,Rohini sector 16,18000,22.5
800,Independent Floor,3,Rohini sector 16,18000,22.5
800,Independent Floor,2,Paschim Vihar,23000,28.75
1080,Independent Floor,2,Paschim Vihar,27000,25.0
1500,Independent Floor,2,Paschim Vihar,28000,18.666666666666668
1800,Independent Floor,3,Paschim Vihar,40000,22.22222222222222
1800,Independent Floor,3,Paschim Vihar,44000,24.444444444444443
1800,Independent Floor,3,Paschim Vihar,45000,25.0
1000,Independent Floor,2,Hari Nagar,20000,20.0
1000,Independent Floor,3,Hari Nagar,21000,21.0
1440,Independent Floor,3,Tagore Garden Extension,35000,24.305555555555557
1440,Independent Floor,3,Tagore Garden Extension,30000,20.833333333333332
900,Independent Floor,2,Paschim Vihar,18500,20.555555555555557
1300,Independent Floor,3,Paschim Vihar,26000,20.0
1000,Independent Floor,2,Paschim Vihar,22000,22.0
700,Independent Floor,3,Rohini sector 16,16000,22.857142857142858
750,Independent Floor,2,Rohini sector 16,16000,21.333333333333332
450,Apartment,2,Rohini sector 16,8000,17.77777777777778
700,Apartment,2,Rohini sector 16,16000,22.857142857142858
2070,Independent Floor,3,Paschim Vihar,43000,20.77294685990338
800,Independent Floor,2,Hari Nagar,14000,17.5
900,Independent Floor,2,Hari Nagar,16000,17.77777777777778
900,Independent Floor,2,Paschim Vihar,15000,16.666666666666668
1350,Independent Floor,2,Paschim Vihar,24000,17.77777777777778
900,Independent Floor,2,Dwarka Mor,22000,24.444444444444443
1800,Independent Floor,3,Paschim Vihar,25000,13.88888888888889
1200,Independent Floor,3,Rohini sector 16,21000,17.5
